repo_id,intercept,trend,break_point_effect,p_value_intercept,p_value_trend,p_value_break_point_effect,r_squared
0,0.5304792107117691,-8.131403480247067e-05,-0.06297771995446419,0.00026026524397621415,0.9956942863746245,0.7629864359264281,0.01809740800086268
1,0.3969696969696971,-0.001748251748251821,0.054312354312354594,0.008473611351762333,0.9181630351376561,0.8177448774520568,0.004422752223338766
2,0.2619544064498194,0.017129659331494164,-0.048828083231752924,0.016952652270279093,0.1824991522665312,0.7792916816696441,0.1996657054615476
3,0.5540704977233477,-0.00410340954382412,-0.2050768747659938,5.045944942530303e-06,0.7184404087180487,0.20130623059417177,0.341590831336573
4,0.14745521513477317,-0.012942858246725676,0.14150214426457525,0.24033032580961963,0.39830184174634486,0.5033760611235538,0.03497962169876834
5,0.39691684284707557,0.03107009269799963,0.006616251965089137,0.0004067147229223293,0.014329463362791233,0.9676289626767243,0.5836388963058623
6,0.3800505050505053,-0.01471445221445224,-0.2123154623154626,0.0001862639141426648,0.16929284522082055,0.1527776946962813,0.6016535547785549
7,0.2701015840220385,-0.014244278448823955,-0.0800156283110825,0.005837809720036422,0.2026049433968977,0.599175016253417,0.3822402336380679
8,0.33759842519685057,0.02740763173834038,-0.21931152836664664,0.001738382544255163,0.027621977150943517,0.18575998852533862,0.2626679371250462
9,0.19053515928515924,0.023231576116191466,0.18863561652023206,0.05897078198956146,0.0610560324411351,0.2587491068640591,0.6390724745031198
10,0.6976911976911981,0.027972027972027927,-0.2959817959817963,1.694219572624882e-05,0.08533391024964575,0.1820873501655649,0.13927147102502557
11,-0.059854497354497514,-0.02976190476190478,0.4173280423280423,0.5360266123916418,0.01892300024814131,0.017623146424260244,0.25060315866241045
12,0.32182790471560546,0.023391047455218566,-0.35021128604016316,0.0030032719837934795,0.06073510192764258,0.043957325500920755,0.1814655233554303
13,0.4942535107169258,-0.0007589971004605478,-0.1490221160952872,0.00019727549040108588,0.9557465649674695,0.43468990695118004,0.12041915361234345
14,0.28439504534395055,-0.0002296973099893164,0.1609072193013798,0.006274470546886343,0.9842818737432036,0.32455335168045707,0.15843362674071326
15,0.4918503213957762,0.030408984954439455,-0.13763509218054681,3.0066559682865093e-05,0.01463410278809546,0.39424489726781775,0.4226493965506888
16,0.7054112554112559,0.031235431235431193,-0.5859362859362861,1.1715378702871397e-07,0.010334652383497346,0.0010064859729991794,0.42524193842955305
17,0.3704284221525602,0.019411622859898683,-0.008801543284301966,0.002673476206478859,0.1618193848782382,0.962571306927113,0.27545320208073687
18,0.28636363636363643,-0.03158508158508164,0.2123543123543124,0.024139080870047302,0.04086305657626803,0.30198583840639925,0.2637191009962486
19,0.45172821969696986,0.04177229020979016,-0.1632466491841491,0.0006073299405020745,0.006396883979816725,0.40231982343897166,0.508951409938871
20,0.3575576120486302,-0.004333989363929522,-0.016854403081947952,0.01236004802583534,0.7900552795431479,0.9403373257126262,0.021336648483533782
21,0.3459864603481627,0.012312155929177192,-0.3090933888806231,0.0032993687321002042,0.348614364683411,0.09676896428552158,0.16767544999576078
22,0.5941142191142195,0.030258203335126365,-0.24771382463690164,0.00011566617891813707,0.06399126454681811,0.26057898319278205,0.1919754760474981
23,0.5151515151515154,0.0018731268731268227,-0.18319180819180825,0.00019576788695019367,0.8954082608292753,0.3579008886923539,0.11587496521166774
24,0.29120879120879134,-0.027895181741335637,0.0032403493941956067,0.005916727000482948,0.026612311036539025,0.9842266335701543,0.5175886611174059
25,0.2677760210803691,0.005004560656734549,-0.04405472788081499,0.01683455498882597,0.6971718771492031,0.8043623034207286,0.00892095189380071
26,0.16010551948051965,-0.01657717282717284,0.06350940725940701,0.10302307078788833,0.16609021551928113,0.6953510394743423,0.19044398178589172
27,0.26780303030303043,-0.001620046620046646,-0.0755594405594407,0.018892421815570517,0.9016338845623706,0.6777085921661286,0.051689822148183406
28,0.481073578248236,0.01096249640770184,-0.22601342721205736,1.3165714501193201e-05,0.3072218622946932,0.13406835509202858,0.11769137709209465
29,0.2569157483930212,-0.012145051917779225,0.10596789574062299,0.03560698345266689,0.3978730680675815,0.592233399496117,0.04163789905573634
30,0.353288987435329,0.03215077605321505,0.005789603350579042,4.320522851834259e-05,0.0010427047854046417,0.9610281833515858,0.7389221513146842
31,0.2381959126145173,-0.0039030736705155675,0.1321082018756438,0.04895877144224393,0.7834230907024654,0.5035238274525214,0.03906190668738341
32,0.2460899315738025,0.01139183397247909,0.12136250845928283,0.04464285264057823,0.43058720574619613,0.5429341313753115,0.2657246721197756
33,0.6359427609427613,0.01379176379176374,-0.3414270914270916,4.42312437604287e-05,0.3761332587277283,0.12082550772525878,0.1466400391942333
34,0.35484078068823854,-0.0023408794595235535,-0.08066650863261055,0.013050649742053059,0.885741164357243,0.7209375149056125,0.044550775015475774
35,0.2379913687963222,-0.0228842365065276,0.18431156047255165,0.11083167886669382,0.20728356245038537,0.45746646301598004,0.09662666392108943
36,0.36266737138830185,-0.025600368623624484,0.07400028911656814,0.006620230659345565,0.09848065323091176,0.7217016344595041,0.280670225690943
37,0.2915271132376397,-0.0050147221199853,-0.15517421175315924,0.002583784281691813,0.6375789287159623,0.297462133335369,0.3016007259841704
38,0.07689912826899131,-0.0018679950186799644,0.11830635118306351,0.427721754790545,0.8746392909503223,0.4730976178515236,0.06398422014069738
39,0.3318928723858303,-0.00654158048524249,0.04172275299035853,0.004295348906551048,0.6134078001766702,0.8155123161556042,0.02040420027497336
40,0.4321472581638942,-0.02036826389876302,-0.13373856580880625,0.00012898315451992365,0.08756657362529932,0.4049855866510279,0.5572526924739255
41,0.44159184436962234,-0.0002805836139170015,-0.018237934904601516,0.001560350526042612,0.9852093287919028,0.93064676692029,0.0020970015450914037
42,0.08916599624564216,-0.02633207500464141,0.3707415372238382,0.32824575310490034,0.025587445628516486,0.023451515127486028,0.23071205646787374
43,0.1079139029782806,-0.044254029232570054,0.44950328641315773,0.32851520148074,0.003142546625612734,0.02330034149143551,0.3619728538663376
44,0.6245265151515156,0.02663655788655786,-0.5939442501942505,2.8141379573836075e-06,0.03955122266909606,0.0019624027293149047,0.425227551314576
45,0.06259968102073368,-0.013986013986013996,0.10642865906023796,0.5336266996513612,0.2632752784649514,0.5343178542712683,0.08119027918646249
46,0.24698998917748924,0.009724650349650322,-0.034106518481518494,0.04768339577519719,0.5081920537659717,0.8662250340098678,0.05143887214556808
