repo_id,intercept,trend,break_point_effect,p_value_intercept,p_value_trend,p_value_break_point_effect,r_squared
0,0.5060606060606063,0.01695804195804191,-0.32016317016317014,3.524472688812039e-05,0.16927483367653928,0.06576502596838313,0.16129217236228321
1,0.7508234519104087,0.02576771055031918,-0.44327049761832366,3.768423946547699e-06,0.09836273986163023,0.043428733499263655,0.18257885668405893
2,0.6011994949494952,0.05189393939393934,-0.22411616161616169,3.256595571644073e-09,9.812547046722467e-07,0.04565565975427735,0.8317385394446817
3,0.14248413398898824,-0.030001551846212095,0.11024978257988005,0.04813462534222175,0.0017159305108726285,0.35121591115523443,0.6012324563422347
4,0.4291564291564293,0.0022680022680022192,-0.08577458577458574,0.0029206980235965403,0.8863938670894032,0.6967882011162163,0.014704337481438734
5,0.37368881118881125,0.01754975793437326,0.2797875201721357,3.100990605365589e-05,0.056782844076498994,0.030404380121329257,0.7708193491640098
6,0.30436117936117957,0.013560763560763538,-0.056873306873306995,0.0034412105643520786,0.24586120362294342,0.7212265772500452,0.13391683319231862
7,0.39453622358034135,-0.031442821883998405,-0.14702087128557706,2.2157785095534478e-07,8.190453407623007e-05,0.11503798130466768,0.8852125585283211
8,0.473718516332153,-0.0032524293887930614,-0.1506353494989861,9.144075259288942e-05,0.7904750553277481,0.378190607964786,0.19965814189985198
9,0.02120949681573208,-0.025797816502204536,0.16532822450836357,0.8011411482757793,0.019803929336585223,0.2560808158949097,0.3340485297057074
10,0.535502079619727,0.01576854518030984,-0.2970656794186207,0.00015628735389322803,0.28368994606882214,0.14923384439051512,0.10249814515151079
11,0.24057977898103305,0.0002520989981804921,-0.19355113712480498,0.01695700125121004,0.9825830314035604,0.23408346479318431,0.2178406451484055
12,0.4535256410256414,0.03180473372781064,-0.5707593688362922,4.359185739882602e-05,0.00804796455446855,0.0010603062654103111,0.415461241340485
13,0.3467563989408651,-0.04112634937877662,0.21277185597573944,0.00041353966509158596,0.0005922363369098408,0.1461276576959048,0.6056933544966409
14,0.3396530067514524,-0.026993731656944145,-0.09576433928765517,3.161659589428751e-05,0.0026597858865341707,0.39263394587432054,0.7703287970042538
15,0.46926930596285443,-0.034090909090909165,0.03140273704789856,2.0112485578316803e-05,0.004031873388156604,0.8320088281834248,0.639503662656915
16,0.5610018091361376,0.013594614340882917,-0.02507567059805843,6.881724913383695e-05,0.34141267356770255,0.898041889851956,0.1249215853660608
17,0.4850478468899523,0.023003312476996635,-0.12691694270641632,0.000576840327161559,0.13339997119896366,0.5404990989784938,0.1792624290626179
18,0.5852272727272729,0.0012775685852608257,0.0006948180025101447,0.0004554466449742375,0.9420078968719571,0.9977196968332914,0.0011088826067547908
19,0.10998622589531676,-0.00394151303242214,0.1685102776011866,0.28962719019091654,0.7547607687763203,0.33953261587482564,0.09041307026620515
20,0.4857667584940314,0.014515787243059908,0.10611358338631063,2.468362526701243e-05,0.205533310042548,0.49785185857986614,0.41761144940709183
21,0.24497377622377625,-0.004471490048413173,0.14500403442711146,0.019627330426661052,0.7115241680009639,0.3898484827879838,0.06127554464526974
22,0.5828877005347597,0.010489510489510438,-0.0964623611682438,0.000142515451109715,0.505144297095317,0.6570437173367247,0.024869496700482885
23,0.5755681818181821,0.009702797202797145,-0.14560023310023315,0.00033444784309154875,0.5639783262731692,0.5320282829534091,0.01909473498618397
24,0.6601995565410206,0.01620330888623569,-0.5196429586673493,1.1275295202241522e-06,0.192633266715007,0.0052009974998452994,0.44915862298981246
25,0.4186868686868689,-0.021911421911421952,-0.04076664076664094,0.0002884037212960133,0.0790046627259641,0.8064594040788037,0.449485065841983
26,0.22101596320346334,0.009162712287712278,-0.12483349983349999,0.07384606550498019,0.5328783999265084,0.5393568343888293,0.019804569781205483
27,0.233652312599681,0.01799779168200217,0.16999141209667537,0.012072311396087075,0.10008829169722079,0.2536841663340325,0.6000845304221138
28,0.3684170981564013,0.03601923720937604,-0.40176895929233714,0.0015022548140180543,0.008576681699956634,0.029485568395890713,0.28892043741465223
29,0.3165869218500797,-0.000552079499447973,0.32241442767758577,0.0029844079827295498,0.962493719671064,0.05774337405342406,0.425398362713755
30,0.3964646464646465,0.02039627039627034,0.12561512561512567,0.0003599595864677285,0.09020579777196755,0.4382920895391126,0.5432493937388626
31,0.34540719696969696,0.01868444055944049,0.2080783799533802,0.006665712641648665,0.1998429371903362,0.29907347657428546,0.5050452744831743
32,0.3473232323232324,0.031724941724941676,0.06041181041181057,1.6224265308155617e-06,7.85247537764852e-05,0.5088966491960061,0.8517867859742088
33,0.4802188552188554,-0.03438228438228446,0.18110593110593132,0.00046447171240631937,0.025215703297195715,0.36962006782154,0.3504377557397509
34,0.3842975206611572,-0.02129688493324862,0.24041110404746766,0.003619011555653067,0.15500780602535325,0.24243098693882337,0.09479564260440754
35,0.3353269537480064,0.025947736474052224,-0.11839038154827625,0.0025221766903563217,0.04276478896246868,0.48502642061371815,0.32366519974278607
36,0.4800505050505054,0.010606060606060569,-0.06616161616161634,0.00041964790913942654,0.46083951079842544,0.7383452306255678,0.04360515945069887
37,0.4989669421487605,-0.010648442466624362,0.1656600974782795,0.00188542293899004,0.5443598342973394,0.49622262422761976,0.022371846287746244
38,0.2607694592988712,0.0014054572878102016,-0.1296105854929384,0.009527780531944524,0.9017181963805718,0.41444191864660973,0.09188424556535046
39,0.36251023751023753,-0.01941976941976949,0.05060480060480091,0.0003587642462713843,0.07842325226945022,0.7311338154789817,0.3172919647940845
40,0.13397129186602863,-0.011777695988222352,0.44834989571831696,0.13927845473168937,0.2845227992663805,0.006518575610925082,0.46702175629856424
41,0.5676682074987165,-0.0051262297025009285,-0.2972423057168825,2.7121243655503773e-05,0.6991272856561109,0.11566291670130138,0.431350728821975
42,0.35865231259968094,0.032572690467427244,0.12228560912771469,0.0001505387646901261,0.002666864289493467,0.3663205214077474,0.7740990034633298
43,0.5855429292929296,0.0024766899766899293,-0.17555361305361328,0.0009238229179892568,0.8958767703553263,0.505038926409014,0.058037509679726984
44,0.5426807444523982,-0.03340950388194489,-0.044624011159444255,1.8922336141070944e-11,2.1272372453503164e-06,0.5400306938640818,0.9037739842289211
45,0.3168560606060607,0.012849650349650308,-0.03961247086247077,0.004162502714387949,0.30133353654214845,0.8157507880747722,0.12485723355120282
46,0.00857256778309387,-0.03478100846521903,0.4743896454422773,0.9379184051752957,0.01672351347655455,0.01819095677425702,0.25373128474090023
47,0.4036561264822135,0.010261477652781934,0.19932603628255824,0.0003260641878425008,0.38554468016812604,0.22742036514989766,0.44817523923693314
48,0.2788825757575758,0.01566142191142187,0.19053515928515935,0.005369817632306993,0.1711045312511195,0.22672477457819784,0.5589472073748529
49,0.23809523809523822,-0.007492507492507523,0.06826506826506822,0.041930773128451046,0.5852969784307753,0.7189651519995814,0.016895849914504213
50,0.6020801232665642,0.002014934218323985,-0.4083600015803406,3.083568533757553e-06,0.865776285458178,0.020561760996732358,0.5156689892315676
51,0.16468253968253957,0.016483516483516435,0.3577533577533579,0.01634029977894176,0.04571563227481826,0.0031808390000554253,0.8421286354567457
52,0.4363162878787881,0.00743006993006988,0.05667249417249415,0.0017612561454651916,0.6252418598894223,0.7874352350666343,0.09606444150114402
53,0.5477092352092354,0.015276390276390182,-0.03450715950715899,0.0012022210793995382,0.4057735631129389,0.8912209628321848,0.09297967098312576
54,0.3994107744107745,-0.012626262626262687,0.12373737373737376,0.009868567136824352,0.4739844128099868,0.6111633520945012,0.02712874788451336
