repo_id,intercept,trend,break_point_effect,p_value_intercept,p_value_trend,p_value_break_point_effect,r_squared
0,0.17735883895146093,0.026725522263007374,-0.19960447459455788,0.07928741208316996,0.03462619432419928,0.2364350773522154,0.2580239935009915
1,0.23063589623528127,0.005449457037571735,0.06404563704768673,0.1038130531195011,0.7471941623316624,0.7842875485188283,0.061213385519187424
2,0.17270362404318282,-0.019080626197376917,0.3445659356427212,0.1171506275799573,0.1570347669555728,0.06930644350633536,0.15364553949973492
3,0.24782768393223348,-0.00656913932774651,0.070533158221409,0.046294671763851984,0.6528335017989391,0.7269333597764871,0.010144138596247743
4,-0.03524978727441575,-0.016614404011785874,0.21326070982161513,0.7394837618926913,0.21069531941103117,0.24461925532374829,0.0745400938155486
5,0.11748785775710667,0.002436181601182849,0.08506035950169524,0.39783719959160135,0.8857149460555886,0.7173546182247529,0.04539076345071491
6,0.3179024372409143,-0.023401713250263086,0.04651856877174777,0.005625155542642245,0.07910339698100606,0.7935985598925932,0.33479437501315445
7,0.3981679272421019,-0.019509618697490946,-0.15913890196510694,0.007305148208655197,0.25002814654352873,0.4934396666699562,0.38826480301290167
8,0.10412926723986203,0.015563229489224457,0.14681148109496844,0.33116626448657915,0.24022988889745897,0.4194515000924963,0.4252809095264114
9,0.2096574097439638,0.031324039258792014,-0.1440114311762727,0.04583329437066882,0.017534826550733077,0.401577401187999,0.4048944753586943
10,0.31319105885351955,0.005906554013809507,-0.14457300498309963,0.01715553568061791,0.6955273693058239,0.4906823511636895,0.030990113738637914
11,0.08006581050147832,-0.017891622492599703,0.06414430213290138,0.408602920577265,0.1405056869778538,0.695613271559793,0.2173472663026399
12,0.05249030698074923,-0.0020789138355419533,0.20382922275224916,0.6068141428484468,0.8680246235623741,0.2468297175015532,0.1739895983587495
13,0.021800719565250076,-5.210884495534745e-05,0.07071969262729325,0.8290660780318365,0.9966509411035853,0.6813443526080406,0.03158543701874994
14,0.15568351099847166,0.013867330796464648,-0.11882692394503425,0.15220534808712652,0.29421186332009264,0.5127429695705312,0.06430667407347379
15,0.10599236976456661,0.0027136515524393084,0.234848249661502,0.28469273183728283,0.821472808002922,0.16789661494166652,0.3372976203482827
16,0.1823128391701774,0.012950260950612833,-0.1977769494382478,0.08026237976511644,0.3006090577273878,0.2548174604405924,0.06163435416819896
