repo_id,intercept,trend,break_point_effect,p_value_intercept,p_value_trend,p_value_break_point_effect,r_squared
4,0.6259807488492023,0.023571130452981804,-0.2796779955732454,0.000362000833180227,0.207930811873001,0.2780574962842117,0.07443239781649769
5,-0.018311736518863794,-0.06194573800364454,0.811982857528515,0.8718193263785337,0.00020062302289722042,0.00035511686688487475,0.4963261393313314
6,0.3861354422215313,-0.006972740296571602,0.29558533763208805,0.004432587688826582,0.6446953038468648,0.1666835198077048,0.1751980425295876
7,0.3078303724304226,0.01760687072873627,0.3068483324877509,0.00010517627187406602,0.037992884052414966,0.011031691730936991,0.817380768748708
8,1.1511622654918794,0.07643495950221009,-1.1298101705208239,1.1163939200622193e-19,3.0160481397808124e-14,8.220193619784262e-15,0.9472370995257872
9,0.4744989868229306,0.03810416838585848,0.02623980722572275,1.7967926628424783e-16,8.50871130075865e-13,0.45849194447541797,0.9796158557705584
10,0.4675908636135203,0.03337993596925497,0.14225951142420698,1.6925848777993072e-08,4.589133088633568e-05,0.1304185932240884,0.8907375439818321
11,0.4712883201843645,0.039817715760677976,0.10189200046605768,8.627857658238681e-16,1.4301430863372468e-12,0.012492608068662777,0.9826566571461886
12,0.38706709154686025,0.028733568195551236,0.1363492986436517,1.5623798770639465e-05,0.0029330111616381153,0.26179336059774383,0.7876763962117812
13,0.5081150171667415,0.02987239054049395,-0.21481105101794779,0.00023531498793250168,0.04658513713134366,0.2844662762603343,0.2402742592004261
14,0.46004340464778126,0.03457438407268081,0.010391874737624235,1.680297547976712e-05,0.0027823140267411476,0.9420797949298072,0.6951335403813923
15,0.42486590157799536,0.022039879287431143,0.255527061973142,4.836503633338264e-07,0.0066453105115880295,0.019815499162696384,0.8455647843082114
16,0.6360605738076548,0.05132243835716645,-0.3434900890578425,8.379136138328522e-10,8.481707870443287e-07,0.003214831928432833,0.7818602678611037
17,0.6808202632494242,0.02002732740716952,-0.31214464337670966,0.00014925314038252759,0.28220029502764243,0.227723884130424,0.0686055979746365
18,0.07828177340685372,-0.02485957815607165,0.15077437819304054,0.4049366551025839,0.03961020798730498,0.3473657646621625,0.28503816151725925
19,0.33368206977524323,0.03652942997961444,-0.013468473408510179,0.0014846592236569063,0.0038228235544698467,0.9318261389324805,0.6588965464298921
20,0.2306900616314251,-0.031174775625646932,0.5448851512404405,0.06243945024907007,0.042336489466406446,0.012569524743340756,0.2661266536620862
21,0.41899623681898746,0.03346615767620879,0.0018150088116985902,6.366990769092124e-07,0.00017330977759971673,0.985938439729037,0.7998418680605303
22,0.3783321496212122,-0.005136400058275115,0.039761800699300826,0.007066150662003383,0.7451201881705054,0.8556365544095912,0.007082164867681762
23,0.3733143193328901,-0.01931550910166559,0.12697462919747649,0.030722210324718623,0.34098424520623427,0.6483807855589367,0.06814622873243359
24,0.366121768140117,-0.004684512734971485,0.058500085541369776,0.002042469835059918,0.7180691867071323,0.7446032178163688,0.006367869485841449
25,0.5032751273856739,0.04395731333469575,-0.048065198954652597,1.5004875445004263e-12,8.64674832939374e-10,0.41765970513151074,0.9480238010002418
26,0.856815895832191,0.06883174158370291,-0.6366527960070509,2.4193007653703126e-08,1.3703436215546976e-05,0.0011441151263521178,0.6363883986459227
27,0.23003413441761855,-0.04148769347603326,0.40443806251759623,0.04038178811048611,0.0042716446169304085,0.0348957423358689,0.35088633483341913
28,0.07027796764638841,-0.016241214925425525,0.5507216467742789,0.5009811257252985,0.2122948280782666,0.004822520904359109,0.4659162298339028
29,0.35064960622877733,0.03286203405757066,0.2300356834097539,7.316570965024156e-10,7.448608525053551e-08,0.0005491477620844952,0.9635800560096776
30,0.5497024877407011,0.04736965581960195,-0.25444830853872824,1.0130261686240728e-06,0.00010563918023221607,0.07886278912676127,0.6747031624493782
31,0.676275310710795,0.02936434533208724,-0.6508283651832043,8.185437909329994e-07,0.02396124088385882,0.0008324349017811764,0.4718223492690312
