repo_id,intercept,trend,break_point_effect,p_value_intercept,p_value_trend,p_value_break_point_effect,r_squared
0,0.6042373360470378,-0.031801221166892886,-0.02230325644504738,7.516603799946297e-07,0.007357495072442016,0.8819644932879167,0.6476106318865296
1,0.5149147727272728,0.013512529137529056,0.061807983682983875,6.763926464457525e-05,0.3030885249196877,0.7307068277256807,0.2641316484286659
2,-0.012811037201281253,-0.016459150605492093,0.34249625713040366,0.8952064902966741,0.17835822265260678,0.048678656370928206,0.19525469037385912
3,0.15208050655811844,0.0012002922450683289,0.2965417666910205,0.17600711065432262,0.9292608155330133,0.12379513846647634,0.35131772310193665
4,0.4755754263950988,0.02594673086476361,0.009222107582763206,1.2344724355825068e-05,0.019985149769182895,0.9490688502781485,0.5592453471353918
5,0.47099980698706834,0.048372010155449605,-0.24925393078259322,5.119006427097082e-06,5.1742790680808486e-05,0.07345894821368952,0.7076556556289086
6,0.444214876033058,-0.0004238186056368543,0.03286360104541941,0.0037872149359888707,0.9800976220344753,0.8889031884293135,0.0027577633916249233
7,0.271801346801347,0.00819735819735818,-0.1681213847880516,0.011716022207684846,0.505895167592987,0.32743012035819263,0.05208976617376371
8,0.2972892992424244,0.008477199883449867,-0.18549375971250986,0.011400024536565065,0.527327354356189,0.32122768055398027,0.05658261247081675
9,0.13395316804407717,-0.028342869251960195,0.3173871582962492,0.30214802061450785,0.08312098998125216,0.15592328671121736,0.13776389993707472
10,0.42663476874003203,0.011317629738682316,-0.07879401300453923,0.0006537950379236686,0.3984100025804772,0.6690749026104963,0.05143735283329187
11,0.18560606060606055,-0.015034965034965087,0.2554195804195806,0.14216424484098322,0.3266889087808915,0.23145129419882104,0.06811676929934818
12,0.4813131313131314,0.02319347319347313,-0.08943278943278934,0.0009126866567106727,0.14565701601834302,0.6781173381867716,0.20637687854889475
13,0.4432494588744589,-0.008959790209790276,-0.23325632700632676,0.0013518491510762383,0.5505110271708068,0.2667181655340594,0.35466016943739775
14,0.5419823232323232,0.008595571095571004,-0.1378690753690751,0.0010614500994246493,0.629791370427127,0.5769031002873442,0.015065002616870049
15,0.40188470066518867,0.027119222241173434,-0.3742111546989597,0.0013491940595789207,0.055653922678434116,0.05639706510950215,0.17268713449824813
16,0.1035579004329005,-0.036494755244755275,0.43644896769896757,0.4007094262447457,0.022779729935137046,0.04583483693122586,0.22333095920632418
17,0.4005543237250556,-0.014924100289953987,0.13681278071521946,0.019618043179226864,0.45264145441601444,0.6176329653110204,0.0315521163639072
18,0.35184627734296625,0.007942388737090675,0.11881937047499959,0.007592902326794596,0.5935953443003041,0.5644064772576565,0.18514283991265879
19,-0.010476667501461017,-0.023155907453428142,0.35362846519871327,0.9164657222448727,0.07024580150479022,0.047603571759094174,0.17501186889759968
20,0.31164236706689535,0.009120596384747277,0.27026982451510756,0.003092451714792119,0.4354808560881913,0.10356412381993248,0.5293279483502671
