repo_id,intercept,trend,break_point_effect,p_value_intercept,p_value_trend,p_value_break_point_effect,r_squared
0,0.5630753739930957,-0.0204811011773038,-0.005105829472917767,3.001763731917373e-06,0.07646500493565471,0.9735509128504247,0.406793277128506
1,0.48974201474201495,0.04020979020979015,-0.019003969003969,1.3455545992601834e-06,0.00022219181453074407,0.8807363585690381,0.7811712569349486
2,0.6850000000000004,-0.0061538461538462284,-0.3261538461538462,4.316159117920553e-07,0.6047706210247177,0.057271288016119005,0.5409733473926052
3,0.5407452907452911,-0.0131355131355132,-0.05859005859005867,0.00016521784320695475,0.37676036489810316,0.7739539170477958,0.20606447097168124
4,0.24482924482924487,0.023421023421023396,-0.06676656676656678,0.006544415085396537,0.02880448383151102,0.6338891394140335,0.41961889123550156
5,0.5783333333333338,0.030769230769230736,-0.33589743589743615,1.4973635925514439e-05,0.024715410641037282,0.07021050621960996,0.222126419083985
6,0.26913464542330523,0.031228221949871387,0.08975160006087858,0.0008534948440375443,0.0014425260514799344,0.4551863906998458,0.7830211212707618
7,0.6308053359683795,0.007582091821222187,-0.523050319245971,0.00016279661443939497,0.6591483182434574,0.036830895397586064,0.3972122251164891
8,0.7643821022727277,0.01843859265734261,-0.5923568618881121,1.8035733067619138e-08,0.09990426809352061,0.0006587903030995744,0.5726405300631813
9,0.5600352843503531,-0.019566050387968256,-0.04945397068684752,2.6042575977450806e-07,0.04684504223917353,0.7036920226447839,0.5354864250133211
10,0.46863988724453853,-0.03553423320865189,0.2752480078061474,0.0007597002009982377,0.02440198047506891,0.18921938016162915,0.27870828243962575
11,0.2128496503496503,-0.02889098081405779,0.0977601458370692,0.011050554670905868,0.0057439021172561,0.46064500171679257,0.5352222570745737
12,0.5693570318570321,0.044266630805092286,-0.06816538162692015,9.15727628533198e-11,2.326038459174393e-07,0.41413130429012446,0.8980083865254536
13,0.4368686868686871,0.008806008806008753,-0.021309965754410284,0.003763311599629947,0.5990797460517154,0.9265439059051277,0.038179606210579586
14,0.7651515151515156,0.041883648266626945,-0.599234984873283,4.475155799021335e-05,0.033154676406998235,0.02824984286264263,0.21581237660580632
15,-0.11699051584547798,-0.04275876794960769,0.7510187014003811,0.3611620152449615,0.011382948684322892,0.0020397666242005946,0.376656784839698
16,0.41832801701222766,-0.010765550239234492,-0.04479000531632117,0.0072240214983340855,0.5404075100243929,0.8534326272418815,0.10674237064002434
17,0.1575888192267501,0.004129491198456656,0.5093541515955311,0.05971923096006378,0.6758804491076281,0.0011044319839193966,0.7673561675615178
18,0.22459937850353395,0.02839268640206974,0.3041157345782013,0.009434898309246915,0.007889845150343794,0.03374277383159372,0.8291417280645281
19,0.5934441312348293,0.027163405070381758,0.03773422959469458,3.9865494023122764e-10,0.0005530730212786043,0.6873131628124236,0.7895000746535927
20,0.48974201474201495,0.04020979020979015,-0.019003969003969,1.3455545992601834e-06,0.00022219181453074407,0.8807363585690381,0.7811712569349486
21,0.21964285714285703,0.017857142857142804,0.37976190476190497,0.0013644561492146706,0.02375017469070659,0.001193878253196492,0.8726677709720015
