repo_id,intercept,trend,break_point_effect,p_value_intercept,p_value_trend,p_value_break_point_effect,r_squared
0,0.7535355351987116,-0.017007118449373245,-0.17798540727547668,2.519732210485994e-05,0.3357820003196753,0.4647200319553013,0.34874741258665287
1,0.8731205374458486,-0.004395693318759955,0.0838157887272275,2.4616038083758184e-07,0.7630378529780815,0.6782628293147914,0.00901612996861767
2,0.8210724262326242,0.01670443632457705,0.07813235075675146,6.227000209111887e-07,0.25850720904369634,0.6987289572659516,0.3050842963471606
3,0.7186398386643311,-0.0019944452485166145,0.29222688306740763,5.222794815514347e-05,0.9102256919923613,0.24055492303270787,0.19097623526497576
4,0.707737212095521,0.029736060288569545,0.12844452186956407,5.770352848023976e-07,0.025166445398808523,0.4603052894423074,0.6457651563984224
5,0.6622356397269493,-0.038864669513568824,0.24999644484001396,8.595547174456832e-05,0.03096658677706557,0.2947698755323487,0.2959335251906745
6,0.7908635464297356,-0.012660688665996615,0.09465405058622298,1.999367337940123e-06,0.40821790345352615,0.6532548515728418,0.046234919731423574
7,0.8086144131060065,-0.02264198280223151,0.0911972894634153,7.979080909047958e-07,0.1308635033320853,0.6520878493824755,0.21545682926533294
8,0.7989823558018323,-0.02663121135659031,-0.012043340954553033,1.1979100825739957e-05,0.13804392874113383,0.9603077313624291,0.32498993141189114
9,0.756409644760027,-0.015051525216963697,0.19250800279854155,5.1168651704970285e-06,0.3378211262895062,0.37512806358525264,0.04435590266832956
10,0.7544064281728269,-0.016790155693930928,0.16605530365055904,6.86708294637845e-07,0.22069834985883643,0.37743445173972257,0.07660144982366701
11,0.8672148164913225,0.0021300992940013683,0.07478740720550381,8.554811762161037e-08,0.8749085579892685,0.6901954855550877,0.054385920842930036
12,0.8092488809145322,-0.004430409729036251,0.14861637237639316,6.60211377774889e-08,0.7217306561144292,0.3916777620213908,0.06246245727523414
13,0.6840380861634023,-0.04118278429267144,0.208662727901355,5.095121869150132e-07,0.002219282890687937,0.216332139040715,0.537097486166721
14,0.8679944039133588,0.011387895228121806,0.006234084146126945,5.745561115309915e-07,0.45981526538153006,0.9765280478335981,0.10408447324084169
15,0.9848347663180718,0.007298869126552705,-0.11481530562923326,1.137752604141113e-08,0.5924734030321581,0.5434740337975916,0.01785221518761082
16,0.9452085777060137,-0.0004200032543174581,-0.15560708434432985,2.1618877176392057e-08,0.9752755266727169,0.4107371467842147,0.12573360734626926
17,0.8417352894842273,0.0009091705925510299,0.01789739231019022,2.6013824951199817e-07,0.9485551287271603,0.9269057593994044,0.00445938973215998
18,0.7093934305265359,-0.02527174215883483,0.42765627805173756,4.006212851032043e-07,0.04858283363441759,0.018265187033666284,0.2394891294834921
19,0.9534523004081097,0.01075508186049317,-0.014638916144192993,6.680519023854617e-09,0.4029277074037646,0.9339088245231119,0.10482585175675974
20,0.635804630400981,-0.04719779441516057,0.3150510974399849,1.8982716572197293e-05,0.003303218303924042,0.12505628516244058,0.45470572193483283
21,0.7535355351987116,-0.017007118449373245,-0.17798540727547668,2.519732210485994e-05,0.3357820003196753,0.4647200319553013,0.34874741258665287
22,0.8731205374458486,-0.004395693318759955,0.0838157887272275,2.4616038083758184e-07,0.7630378529780815,0.6782628293147914,0.00901612996861767
23,0.8210724262326242,0.01670443632457705,0.07813235075675146,6.227000209111887e-07,0.25850720904369634,0.6987289572659516,0.3050842963471606
24,0.7186398386643311,-0.0019944452485166145,0.29222688306740763,5.222794815514347e-05,0.9102256919923613,0.24055492303270787,0.19097623526497576
25,0.707737212095521,0.029736060288569545,0.12844452186956407,5.770352848023976e-07,0.025166445398808523,0.4603052894423074,0.6457651563984224
26,0.6622356397269493,-0.038864669513568824,0.24999644484001396,8.595547174456832e-05,0.03096658677706557,0.2947698755323487,0.2959335251906745
27,0.7908635464297356,-0.012660688665996615,0.09465405058622298,1.999367337940123e-06,0.40821790345352615,0.6532548515728418,0.046234919731423574
28,0.8086144131060065,-0.02264198280223151,0.0911972894634153,7.979080909047958e-07,0.1308635033320853,0.6520878493824755,0.21545682926533294
29,0.756409644760027,-0.015051525216963697,0.19250800279854155,5.1168651704970285e-06,0.3378211262895062,0.37512806358525264,0.04435590266832956
30,0.7544064281728269,-0.016790155693930928,0.16605530365055904,6.86708294637845e-07,0.22069834985883643,0.37743445173972257,0.07660144982366701
31,0.8672148164913225,0.0021300992940013683,0.07478740720550381,8.554811762161037e-08,0.8749085579892685,0.6901954855550877,0.054385920842930036
32,0.8092488809145322,-0.004430409729036251,0.14861637237639316,6.60211377774889e-08,0.7217306561144292,0.3916777620213908,0.06246245727523414
33,0.7989823558018323,-0.02663121135659031,-0.012043340954553033,1.1979100825739957e-05,0.13804392874113383,0.9603077313624291,0.32498993141189114
34,0.6840380861634023,-0.04118278429267144,0.208662727901355,5.095121869150132e-07,0.002219282890687937,0.216332139040715,0.537097486166721
35,0.8856683063637772,0.056275068401634334,-0.41465507342474894,5.443870704309885e-07,0.0014609136541689888,0.06492193580586451,0.48048871781982405
36,0.8681540339636895,0.04055824738500112,-0.18379596683594632,1.0277483271736286e-06,0.017521837860200305,0.40817784653511735,0.4072508506797591
37,0.9862012480852984,0.02184212502430024,-0.13791460718725274,9.405073302465613e-09,0.11532850548784396,0.46203518234983487,0.17740042994954364
38,0.7680162115235816,-0.03421892212723607,0.08482969329743881,6.219841824722203e-09,0.0027885124673670244,0.5508131351542951,0.6130261864446452
39,0.8956162659133725,-0.013581145967830477,-0.09157586930154449,4.374764251653678e-08,0.3167983560431715,0.6226447951466627,0.29535012647480197
40,0.9442450899889439,0.0059322713786832786,-0.10243799973184542,2.111296319333619e-08,0.6615282109345144,0.5855018762600012,0.014640405854030591
41,0.6518342821188163,-0.019398035837714437,0.2785056815388303,0.00019269050785965136,0.2877737713815771,0.27076930538566024,0.05948773098351601
42,0.7851550531298206,-0.0001947180746557902,0.12080736725598204,1.8278077793082195e-06,0.9896275516896049,0.5617681685790819,0.060162970428226714
43,0.909846172117842,-0.007607915041443612,0.0048618248244456375,3.972401152794956e-09,0.5213177649379921,0.9762657384187686,0.06986596267164746
44,1.0652811915007914,0.010518064341262533,-0.4106678481421608,5.1840805020112435e-08,0.5159319049755733,0.07642740464299295,0.2536338570162123
45,0.8097141233499604,-0.007978823491417434,0.08993123562266486,2.3372514047120806e-06,0.6127505522976184,0.6799666640667159,0.012551873758298138
46,0.7663334848113126,-0.02212186121042855,0.08722130982772563,1.8626569668146518e-05,0.21091234569902412,0.716910340759693,0.1577572116397915
47,0.7535355351987116,-0.017007118449373245,-0.17798540727547668,2.519732210485994e-05,0.3357820003196753,0.4647200319553013,0.34874741258665287
48,0.8731205374458486,-0.004395693318759955,0.0838157887272275,2.4616038083758184e-07,0.7630378529780815,0.6782628293147914,0.00901612996861767
49,0.8210724262326242,0.01670443632457705,0.07813235075675146,6.227000209111887e-07,0.25850720904369634,0.6987289572659516,0.3050842963471606
50,0.7186398386643311,-0.0019944452485166145,0.29222688306740763,5.222794815514347e-05,0.9102256919923613,0.24055492303270787,0.19097623526497576
51,0.707737212095521,0.029736060288569545,0.12844452186956407,5.770352848023976e-07,0.025166445398808523,0.4603052894423074,0.6457651563984224
52,0.6622356397269493,-0.038864669513568824,0.24999644484001396,8.595547174456832e-05,0.03096658677706557,0.2947698755323487,0.2959335251906745
