-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
0.010819165378670788,0.007727975270479134,0.00927357032457496,0.03245749613601237,0.00927357032457496,0.0,0.017001545595054096,0.0,0.0030911901081916537,0.00927357032457496,0.06800618238021638,0.17465224111282845,0.054095826893353946,0.14528593508500773,0.18083462132921174,0.1839258114374034,0.1375579598145286,0.3508500772797527,0.37557959814528596,0.40494590417310666,0.5054095826893353,0.4652241112828439,0.6012364760432766,0.9999999999999999
0.2894736842105263,0.6842105263157894,0.14473684210526316,0.10526315789473684,0.2631578947368421,0.13157894736842107,0.34210526315789475,0.11842105263157894,0.10526315789473684,0.039473684210526314,0.14473684210526316,0.013157894736842105,0.631578947368421,0.9999999999999999,0.39473684210526316,0.0,0.1842105263157895,0.06578947368421052,0.039473684210526314,0.0,0.039473684210526314,0.05263157894736842,0.09210526315789473,0.05263157894736842
0.7294254207777134,0.5856065002901917,0.3508415554265816,0.7062100986651191,0.7232153221125944,0.4733023795705166,0.43302379570516536,0.6689495066744052,1.0,0.9159024956471272,0.18026697620429488,0.25153801508995943,0.7401625072547883,0.05385954730121889,0.3854904236796286,0.5672663958212422,0.8122460824143937,0.3935577481137551,0.28015089959373196,0.4300638421358097,0.22379570516540925,0.0,0.11265235055136391,0.10237957051654101
0.3634435962680237,0.1013570822731128,0.3744698897370654,0.438507209499576,0.29007633587786275,0.446988973706531,0.47879558948261247,0.2960135708227313,0.24512298558100099,0.8736217133163698,1.0,0.7175572519083969,0.5466497031382528,0.6407972858354539,0.7277353689567431,0.5173876166242578,0.3396946564885496,0.6361323155216286,0.3091603053435116,0.0,0.22434266327396102,0.337574215436811,0.31382527565733687,0.308312128922816
0.09767441860465115,0.14883720930232558,0.08992248062015504,0.23565891472868217,0.24806201550387597,0.24806201550387597,0.3581395348837209,0.30387596899224806,0.2744186046511628,0.2186046511627907,0.08217054263565893,0.2310077519379845,1.0,0.6372093023255814,0.4573643410852713,0.10852713178294573,0.31627906976744186,0.2186046511627907,0.21705426356589147,0.14108527131782944,0.009302325581395349,0.0,0.08527131782945735,0.14573643410852716
0.0431372549019608,0.17647058823529413,0.3274509803921569,0.10588235294117648,0.21176470588235294,0.09019607843137256,0.19019607843137257,0.6627450980392157,0.823529411764706,1.0,0.5176470588235295,0.44705882352941184,0.2686274509803922,0.2235294117647059,0.203921568627451,0.07647058823529412,0.04117647058823529,0.0,0.00784313725490196,0.303921568627451,0.03725490196078432,0.1450980392156863,0.23137254901960783,0.07450980392156864
0.013385089010841913,0.03172266095569534,0.06679159416410119,0.05193414536206664,0.050060232900548784,0.09369562307589344,0.05702047918618658,0.04417079373577834,0.04457234640610358,0.06598848882345065,0.009235711417480919,0.0,0.10801766831749429,0.5985811805648507,0.5344666042029179,0.6119662695756926,0.6483737116851827,0.721322446794271,0.7610761611564716,0.6473029045643153,0.9773791995716771,0.7380538080578235,0.6135724802569936,0.9999999999999999
0.0,0.1859956236323851,0.1772428884026258,0.33260393873085337,0.3807439824945295,0.2932166301969365,0.22319474835886216,0.49234135667396056,0.5295404814004376,0.5547045951859957,0.4770240700218818,0.6630196936542669,0.5722100656455142,0.5295404814004376,0.8150984682713347,0.7045951859956237,0.9452954048140043,0.7067833698030634,0.7571115973741793,1.0,0.9037199124726476,0.8982494529540481,0.9332603938730855,0.7363238512035011
0.0,0.016408386508659986,0.02096627164995442,0.13309024612579762,0.029170464904284404,0.025524156791248864,0.02278942570647219,0.03463992707383774,0.16134913400182316,0.16499544211485873,0.35824977210574294,0.19690063810391978,0.27985414767547856,0.19051959890610753,0.20692798541476753,0.178669097538742,0.3026435733819508,0.27529626253418416,0.19143117593436643,0.4047402005469462,1.0,0.3226982680036463,0.5806745670009115,0.44940747493163175
0.010810810810810811,0.05405405405405406,0.10270270270270271,0.15135135135135136,0.22162162162162163,0.032432432432432434,0.021621621621621623,0.0,0.03783783783783784,0.03783783783783784,0.12972972972972974,0.06486486486486487,0.41081081081081083,0.3837837837837838,0.4648648648648649,0.48108108108108105,0.7081081081081082,0.5297297297297298,0.4540540540540541,0.5459459459459459,0.6594594594594595,1.0,0.664864864864865,0.6162162162162163
0.984126984126984,0.6666666666666667,0.4126984126984127,0.9365079365079365,0.5317460317460316,0.626984126984127,0.8253968253968254,0.33333333333333326,0.08730158730158732,0.38888888888888884,0.3650793650793651,0.38888888888888884,0.3650793650793651,0.6428571428571428,1.0,0.3015873015873016,0.10317460317460314,0.17460317460317465,0.0,0.6507936507936507,0.6587301587301586,0.7380952380952381,0.6507936507936507,0.7142857142857142
0.06360424028268549,0.1448763250883392,0.04593639575971731,0.06713780918727913,0.24028268551236748,0.47349823321554774,0.33922261484098937,0.8904593639575972,0.9999999999999999,0.2862190812720848,0.3851590106007067,0.1166077738515901,0.43462897526501765,0.3462897526501767,0.27208480565371024,0.15194346289752647,0.1448763250883392,0.3992932862190812,0.4275618374558303,0.34275618374558303,0.11307420494699644,0.11307420494699644,0.08127208480565368,0.0
