-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
0.13222775209285467,0.46387560443057557,0.11544955490925807,0.9999999999999999,0.060933673965506564,0.08208763911848166,0.0643105292469259,0.035686818772486584,0.11741202054400962,0.09871555740211982,0.10296756627741485,0.14672524597119949,0.04182173386490811,0.04259080823528372,0.07456485418526737,0.022692113893726294,0.16767589261246607,0.15734200825649955,0.030099979668148827,0.0,0.03439618821990223,0.04844284539837169,0.09492322516199181,0.044438354711243515
0.04567567567567567,0.11689729729729728,0.16153513513513512,0.44347027027027025,0.47605405405405404,1.0,0.7401837837837838,0.11915675675675674,0.39482162162162165,0.060345945945945945,0.07593513513513513,0.13714594594594592,0.0,0.025859459459459454,0.6319783783783783,0.13589189189189188,0.14703783783783783,0.38496216216216217,0.7160216216216216,0.34914594594594595,0.21208648648648648,0.3276756756756757,0.9177945945945946,0.08656216216216216
0.07176048999383255,0.37162119053189,1.0,0.10239573807447735,0.21949235447991322,0.0590321345781672,0.9009910465536676,0.0,0.2509091682439761,0.8715786563450374,0.04822313434422918,0.0013291933391463423,0.09471300057421153,0.018582122881265817,0.15998702707300994,0.02293656026030922,0.13953871674358265,0.44611450203100744,0.052667956870334535,0.03049169520001701,0.02088960251802386,0.13241424044575828,0.03847748878160822,0.024728312881478483
0.01770264874218022,0.035005989617995475,0.0,0.04179422334619992,0.2688672966857447,0.8875282843072008,0.002129641953946493,0.042992146945294824,0.10022627445760682,0.2599494210035938,0.040995607613469986,0.13270331425529083,0.04871555969652602,0.04725143085318781,0.14840942366564622,0.8755490483162518,0.4363103953147877,0.29442300013310263,0.22840409956076135,1.0,0.3672301344336483,0.30334087581525354,0.029548782111007588,0.13629708505257554
0.00894775490222742,0.016590062280725612,0.011259484892164596,0.002121352226059996,0.0,0.0009790856427969214,0.10333433055019174,0.005439364682205119,0.22195327585737987,0.04627539503386005,0.003086839457151405,0.004868231390573582,0.1185917484837771,0.14157306426609373,0.37396992031330745,0.03214664527183225,0.020819168321140093,0.08339905898990999,0.05565829911066388,1.0,0.6008322227963774,0.06453806195436373,0.01142266583263075,0.08421496369224075
0.0011379800853485065,0.0009957325746799432,0.0,0.0011379800853485065,0.0001422475106685633,0.0009957325746799432,0.0001422475106685633,0.00042674253200568996,0.0007112375533428166,0.0001422475106685633,0.0001422475106685633,0.034566145092460886,0.003982930298719772,0.004125177809388336,0.016642958748221907,0.1642958748221906,0.09715504978662874,0.5071123755334281,0.11536273115220484,0.18847795163584638,0.14125177809388337,0.010241820768136558,1.0000000000000002,0.2920341394025605
1.0,0.0371900826446281,0.06198347107438017,0.5041322314049588,0.0,0.01652892561983471,0.008264462809917356,0.2396694214876033,0.1446280991735537,0.06198347107438017,0.1115702479338843,0.008264462809917356,0.024793388429752067,0.1487603305785124,0.049586776859504134,0.049586776859504134,0.11570247933884298,0.2727272727272727,0.07851239669421488,0.17768595041322313,0.1694214876033058,0.09917355371900827,0.20247933884297523,0.38842975206611574
0.44313355356300144,0.5112081170363378,0.476875884851345,0.6696554978763568,0.2285276073619632,0.13201982067012744,0.03079282680509675,0.01769702689948089,0.2881075979235489,0.05226521944313356,0.8030910806984427,0.5084945729117508,0.11691835771590373,0.0,0.9072675790467202,0.28893345917885793,0.3238555922605002,0.1376828692779613,0.1790939122227466,0.5414110429447853,0.23501651722510616,1.0000000000000002,0.60193487494101,0.3337659273242095
0.13176120588177728,1.0,0.113276498894161,0.028231748064432245,0.5937810187139834,0.5518206499705016,0.41402835757045353,0.09203767961146046,0.4042952967590948,0.11254113693110804,0.13095594259143795,0.005759869368399568,0.25314066663497803,0.5887061823529905,0.9541838740434003,0.3448512080347381,0.867743892721035,0.05713734492390542,0.25064379122430774,0.0,0.0003550987426149248,0.014483555013742601,0.0008192435557966374,0.06909047188988024
0.14990859232175502,0.0,0.02010968921389397,0.1553930530164534,0.045703839122486295,0.14442413162705667,0.04021937842778793,0.06581352833638025,0.11151736745886655,1.0,0.16453382084095064,0.0036563071297989035,0.018281535648994516,0.10420475319926874,0.2906764168190128,0.42413162705667273,0.031078610603290677,0.12248628884826326,0.021937842778793418,0.6343692870201098,0.009140767824497258,0.09689213893967094,0.6599634369287021,0.10054844606946983
0.006315886884702289,0.9999999999999999,0.07478812088869695,0.006015130366383133,0.3428778542950344,0.029435580267287716,0.5087489300008483,0.03248941568406684,0.2749223045661009,0.03580544909117549,0.1682308576187795,0.2599847308229161,0.08754328194766836,0.20681252072520878,0.006061400599970694,0.0018662327546983563,0.10203357676617338,0.45005513869502517,0.0020590253946465337,0.0,0.9788545032504838,0.02651284384567335,0.0025602862585117946,0.05105149105827735
0.06178645028546069,0.026229096266902063,0.0,0.11658935270016921,0.023066919684304476,0.025558479870902266,0.10769022417515,0.2210733452010136,0.19205082978581067,0.00764274257630913,0.023567842393725252,0.046848510856316763,0.39957805012164105,0.22160037463144655,0.06474303644008753,0.2503944562377931,0.14297019428295443,0.42786141899818725,0.2933122739117169,0.1466381885851626,0.4135288291625127,1.0,0.1404149989638895,0.13626403032295648
0.002436589948332551,0.0015852512916862376,0.00017613903240958195,0.009540864255519024,0.09643612024424612,0.1611672146547675,0.026861202442461252,0.019023015500234854,0.03270314701737905,0.23505753875058713,0.0032879286049788637,1.0,0.06282292155941756,0.1082667919210897,0.17540511977454204,0.11504814466885861,0.010715124471582904,0.005812588069516205,0.2802959135744481,0.0,0.0,0.053282057303898546,0.004638327853452325,0.00046970408642555187
0.029347241193758016,0.0017798749948259446,0.0,0.32712446707231263,0.1112628833974916,0.7658015646342977,0.1591953309325717,0.09536818576927852,0.16780495881452046,0.6623204602839522,0.23175628130303408,0.548201498406391,0.9999999999999999,0.2073347406763525,0.4586282544807318,0.5208410944161596,0.8362928929177532,0.2825448073181837,0.2926445631027774,0.6358292975702636,0.8660126660871724,0.5331760420547208,0.6678256550353905,0.6572291899499152
