repo_id,intercept,trend,break_point_effect,p_value_intercept,p_value_trend,p_value_break_point_effect,r_squared
0,0.7010068142445274,-0.02976330718579955,0.20829463881368526,8.758917037274689e-08,0.011983501688507583,0.17896185276839863,0.3545661747618374
1,0.8270123036902526,0.008255647931088267,0.12223610402873666,2.6719041837268034e-07,0.5533338375289347,0.5263582802416509,0.21741487573845086
2,0.43005653838536306,0.014455376384799757,0.3150803223426026,0.0002505624401250718,0.24279548037550414,0.07232959264509482,0.6319528647578323
3,1.0226301922641698,0.03174321347292308,-0.25509708472451265,1.0708854377638527e-08,0.03283279773858699,0.19900624793470087,0.2484072071030342
4,0.8756761903591025,-0.004364820631271051,0.11270021827620041,2.0180582429426983e-08,0.7273965816074786,0.5171291419873705,0.028897842639721394
5,0.8002787031746359,-0.008721650087357388,-0.08921587152958188,2.684841911068252e-07,0.5180039741573974,0.6321343202260685,0.1896205775835884
6,0.7697469408649329,-0.03090549255662239,0.0146090551873512,4.222734434431406e-08,0.01279573790753197,0.9268560697069248,0.5718278350010206
7,0.7808636468500099,-0.010596257611181194,-0.15139479245739937,3.614852531180524e-07,0.4309762080012013,0.4165968926106508,0.32241673589788356
8,0.8602669718300562,-0.006686566354697873,-0.008961767754031374,3.897254771738685e-08,0.6021001752950885,0.9596122323682684,0.05941283749408377
9,0.5352309443150234,-0.01706779596788955,0.21552497522512232,0.0017549562563906461,0.36361123444827326,0.40651715881383577,0.03976112509614771
10,0.6396789144116038,-0.00973649318205607,-0.014584265617860775,1.0115114208210035e-05,0.48356539410434807,0.9392217522871537,0.1045897376575553
11,0.44181448127497547,-0.009873014661506236,-0.06483473158359665,0.0025920626598788647,0.5414504400449169,0.7713141153966343,0.13122458604749676
12,0.7530178130199283,-0.011247534208064526,0.003155816169026382,1.1707961585539607e-06,0.42304726768866385,0.9869441527282579,0.10984407278361297
13,0.5406612110355082,-0.021910447158452917,0.031228001677494566,0.0005117309105080586,0.19118313434221298,0.8907375448772414,0.22520484089378434
